gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
CUL3	CUL3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6269901440485216	0.3253906304261646	7	3	1.6275986099151576e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.3253906304261646
CUL5	CUL5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.6142322097378277	0.3653669224889764	7	3	4.6570471277792435e-18	0.03418661397874148	True	True	True	1.0	0.3653669224889764
CUX1	CUX1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.59946154156911e-23	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5765957446808511	0.691981915246064	7	3	7.460892833465361e-22	0.003140309337187062	True	True	True	1.0	0.5765957446808511
CWC27	CWC27	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.5964125560538116	0.319426049935738	7	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.319426049935738
CX3CR1	CX3CR1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	1.2227675633776965e-07	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.0075812776738532085	0.008184833478849483	2	1	1.3587002279540082e-07	1.0	False	False	False	-0.16666666666666657	0.0075812776738532085
CXADR	CXADR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3899632675710524e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.45021645021645024	0.2863288035296106	6	3	3.266338382840317e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.2863288035296106
CYFIP2	CYFIP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.03276429201347e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7466367713004485	0.25068728078576713	7	3	1.2250792366074533e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.25068728078576713
CYP7B1	CYP7B1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.056803803545528e-25	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5218390804597701	0.1714470366307172	7	2	1.6979314443631484e-24	0.013191158405414228	True	True	True	1.0	0.1714470366307172
DAAM1	DAAM1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7276595744680852	0.38781288585179674	7	3	2.3936688498484222e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.38781288585179674
DAB1	DAB1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6827729141149463e-14	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9998528734296044	0.8948655256723717	0.052504521489720554	7	2	3.064596516133768e-14	1.0	False	False	False	5.551115123125783e-17	0.052504521489720554
DAPK1	DAPK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.425873121451998e-26	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8314606741573034	0.22481488974452238	7	2	1.525725283614133e-24	0.44652159914500644	True	False	False	0.6666666666666666	0.22481488974452238
DCAF10	DCAF10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5604890604890604	0.14676790528638617	7	3	5.822873192520911e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.14676790528638617
DCAF6	DCAF6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6770114942528735	0.09140663302521912	7	3	7.987209115009394e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.09140663302521912
DCC	DCC	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.4087400563284234e-10	6	12	1.0	0.5	0.5	0.00021486327043911477	0.8502024291497976	0.22169576131412677	6	3	5.681852158155883e-10	0.003140309337187062	True	True	True	1.0	0.22169576131412677
DCLK1	DCLK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.887093118226504e-21	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.8946188340807175	0.6630114520492518	7	3	3.465917627246702e-20	0.6827991094190786	False	False	False	0.5	0.6630114520492518
DCLK2	DCLK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.7802690582959642	0.2704048141221136	7	3	1.6275986099151576e-19	0.6827991094190786	False	False	False	0.5	0.2704048141221136
DCUN1D4	DCUN1D4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6275862068965518	0.10700793242552006	7	3	7.987209115009394e-20	0.44652159914500644	True	False	False	0.6666666666666666	0.10700793242552006
Dcx	DCX	shared_granule_neuronal	shared_granule_neuronal_state	shared_neuronal_state_context_dependent	marker_panel	True	True	73	88	0.6666666666666666	0.6666666666666666	0.0	0.10253696736445628	6	12	1.0	0.5	0.5	0.00021486327043911477	0.03554724041159962	0.7621054153076551	5	3	0.10540411479313065	0.003140309337187062	False	False	False	0.5	0.03554724041159962
DDHD1	DDHD1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.916852068383375e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5927889713679746	0.13021325862122393	7	3	1.230063683543661e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.13021325862122393
DDX10	DDX10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.5685425685425686	0.21648373312646457	7	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.21648373312646457
DDX17	DDX17	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.762542842583194e-26	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.9048737522019965	0.5723508433204465	7	3	5.210396022228651e-25	0.23428822380991143	True	False	False	0.6666666666666666	0.5723508433204465
DDX46	DDX46	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.42630651790957136	0.477604747493432	7	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.42630651790957136
DDX5	DDX5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7861390198892761	0.9490921103081178	7	3	2.918621426326764e-20	0.003140309337187062	True	True	True	1.0	0.7861390198892761
DENND1A	DENND1A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.887093118226504e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8227984873041599	0.13229423449472621	7	2	3.465917627246702e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.13229423449472621
DENND4A	DENND4A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	4.133004123662415e-21	6	12	0.5	0.8333333333333333	-0.33333333333333326	0.9667434775654529	0.7642768987995516	0.03581762851027772	6	1	2.3841717936765364e-20	1.0	False	False	False	0.16666666666666674	0.03581762851027772
DENND5B	DENND5B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7705627705627706	0.27732228088261773	7	3	4.6570471277792435e-18	0.23428822380991143	True	False	False	0.6666666666666666	0.27732228088261773
DGKB	DGKB	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.4609010821207194e-21	6	12	0.5	0.6666666666666666	-0.16666666666666663	0.8924811052561918	0.8861209964412812	0.02925384801316397	7	2	1.4544126558909648e-20	1.0	False	False	False	0.33333333333333337	0.02925384801316397
DGKG	DGKG	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.2263447595369146e-24	6	12	0.3333333333333333	0.6666666666666666	-0.3333333333333333	0.9924520339370608	0.8517587939698492	0.007337139253607851	7	0	6.9613101976472e-23	1.0	False	False	False	0.16666666666666669	0.007337139253607851
DGKI	DGKI	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.5371640063251686e-12	6	12	1.0	0.5	0.5	0.009879767867540601	0.8271652041205647	0.034081933727084214	6	1	2.3348100348174305e-12	0.03418661397874148	True	True	True	1.0	0.034081933727084214
DGKZ	DGKZ	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.6141283203710074e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.47619047619047616	0.31234089063087717	7	3	3.22711686219961e-09	0.23428822380991143	True	False	False	0.6666666666666666	0.31234089063087717
DIAPH2	DIAPH2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	70	87	1.0	0.5	0.5	6.112864203802563e-24	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.8276268313973436	0.058269995800649454	4	2	6.9613101976472e-23	1.0	False	False	False	5.551115123125783e-17	0.058269995800649454
DICER1	DICER1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.543618801842229e-12	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6445275958840038	0.22513487608710286	7	3	6.649064350336683e-12	0.10540030481821885	True	False	True	0.8333333333333333	0.22513487608710286
DIP2B	DIP2B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	0.01150118271970251	6	12	1.0	0.5	0.5	0.009879767867540601	0.7350498338870431	0.17632106056464636	7	3	0.011913116198201883	0.03418661397874148	True	True	True	0.8333333333333334	0.17632106056464636
DIP2C	DIP2C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1047316450726394e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.900709219858156	0.08514956753937586	7	3	2.053267299196705e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.08514956753937586
DIS3L2	DIS3L2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.602546195760936e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.623229461756374	0.18902179708695432	7	3	1.8239416127669082e-15	0.10540030481821885	True	False	True	0.8333333333333333	0.18902179708695432
DKK3	DKK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.59946154156911e-23	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.7011258955987717	0.045198444395774806	6	2	7.460892833465361e-22	1.0	False	False	False	5.551115123125783e-17	0.045198444395774806
DLC1	DLC1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.5	1.0	-0.5	0.9999528909749757	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.19498069498069498	0.018424753750952226	4	1	0.9999528909749756	1.0	False	False	False	-1.0	0.018424753750952226
DLG1	DLG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	6.598733872299812e-09	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.8603904126513466	0.09760923658872288	7	3	8.004839915558329e-09	0.8934908974782608	False	False	False	0.33333333333333337	0.09760923658872288
DLG2	DLG2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1207738570841405e-11	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.9905100830367735	0.18745024624435946	7	3	2.960076252262227e-11	0.6827991094190786	False	False	False	0.5	0.18745024624435946
DLGAP1	DLGAP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.5465110373514467e-11	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.9419642857142857	0.24755759147478412	7	2	3.52032022945525e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.24755759147478412
DLGAP2	DLGAP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.589370994888366e-10	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.8559401309635173	0.015635994188215104	7	1	4.6535240214661485e-10	0.6827991094190786	False	False	False	0.5	0.015635994188215104
DLGAP4	DLGAP4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3023184867736652e-08	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.4948604992657856	0.4740189670535444	7	3	2.708095877338438e-08	0.23428822380991143	True	False	False	0.6666666666666666	0.4740189670535444
DLX1	DLX1	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.5	0.5	1.053217838265973e-08	3	6	1.0	0.5833333333333333	0.41666666666666674	0.297310333164887	0.00978000274600509	0.0005585700606447494	2	0	1.2614188245162316e-08	0.45323019424844185	True	False	False	0.9166666666666667	0.0005585700606447494
DLX2	DLX2	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.6666666666666666	0.33333333333333337	4.077403755912377e-07	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.058125372282803046	0.0013700286660804713	0.0012766346212410202	0	0	4.4779183526956686e-07	0.14778835531758924	True	False	True	0.5	0.0012766346212410202
DMD	DMD	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.130945292035526e-11	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.9227748691099477	0.046092821805173934	7	1	6.955637711515661e-11	1.0	False	False	False	5.551115123125783e-17	0.046092821805173934
DMXL1	DMXL1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7100362756952842	0.137257054748632	7	2	4.365475355328137e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.137257054748632
DMXL2	DMXL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7366343738787227	0.19273870315934344	7	3	1.3342153707569805e-13	0.10540030481821885	True	False	True	0.8333333333333333	0.19273870315934344
DNAH14	DNAH14	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	70	87	1.0	0.5	0.5	2.9929344302533117e-08	6	12	1.0	0.5	0.5	0.0017167440604175456	0.4469603469123963	0.01085583244162075	3	1	3.505223962861465e-08	0.013191158405414228	True	True	True	1.0	0.01085583244162075
DNAH5	DNAH5	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	72	88	1.0	0.5	0.5	3.713351507485229e-26	6	12	0.3333333333333333	0.6666666666666666	-0.3333333333333333	0.9667434775654529	0.17707076954796147	0.003351016873008477	4	0	6.711882849779551e-25	1.0	False	False	False	0.16666666666666669	0.003351016873008477
DNAH6	DNAH6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	88	1.0	0.5	0.5	2.5870266770186013e-25	6	12	0.5	0.8333333333333333	-0.33333333333333326	0.9667434775654529	0.642502861503243	0.0029216480451853774	3	0	3.869835077554032e-24	1.0	False	False	False	0.16666666666666674	0.0029216480451853774
DNAH9	DNAH9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.952978938772417e-26	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9924520339370608	0.5737161424473625	0.0032547418282587548	5	1	4.194070612076606e-25	1.0	False	False	False	5.551115123125783e-17	0.0032547418282587548
DNAJA1	DNAJA1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.779415353952181e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.33651278138115226	0.7881754746683441	7	3	2.0033449458749702e-17	0.03418661397874148	True	True	True	1.0	0.33651278138115226
DNAJB14	DNAJB14	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3174243594451417e-17	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.5789473684210527	0.18204016200693252	7	3	6.182648752320433e-17	0.6827991094190786	False	False	False	0.5	0.18204016200693252
DNAJC6	DNAJC6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	1.2640302891676333e-10	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8595744680851064	0.06599241863160407	7	3	1.6892678356158943e-10	0.23428822380991143	True	False	False	0.5	0.06599241863160407
DNER	DNER	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.2060079243308338e-10	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5378151260504201	0.4613786579945893	7	3	1.6137144897431083e-10	0.44652159914500644	True	False	False	0.6666666666666666	0.4613786579945893
DNM1	DNM1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.537071772812619e-11	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.7333956969130028	0.04960233840204029	7	2	2.157869692705871e-11	0.6827991094190786	False	False	False	0.5	0.04960233840204029
DNM1L	DNM1L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6073232323232324	0.3397410827913179	7	3	1.2887000364288546e-14	0.23428822380991143	True	False	False	0.6666666666666666	0.3397410827913179
DNM3	DNM3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	0.25349658630813454	6	12	0.3333333333333333	0.6666666666666666	-0.3333333333333333	0.9667434775654529	0.8708333333333333	0.0619454971970784	7	2	0.25972323840450817	1.0	False	False	False	5.551115123125783e-17	0.0619454971970784
DNMT3A	DNMT3A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.49494609800643e-13	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.5885471898197243	0.23386028237159656	7	3	8.661728260592985e-13	0.8934908974782608	False	False	False	0.5	0.23386028237159656
DOCK10	DOCK10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.7868278469187775e-16	6	12	0.5	0.6666666666666666	-0.16666666666666663	0.7404431743695444	0.9008403361344538	0.04719262299492288	7	2	6.174289683316474e-16	0.8934908974782608	False	False	False	0.33333333333333337	0.04719262299492288
DOCK3	DOCK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3174243594451417e-17	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.9201637666325486	0.12538641608897058	7	2	6.182648752320433e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.12538641608897058
DOCK4	DOCK4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.759715825533523e-23	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.9552238805970149	0.03466892286965349	7	2	4.356043723874351e-22	0.23428822380991143	True	False	False	0.6666666666666666	0.03466892286965349
DOCK5	DOCK5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	0.6666666666666666	0.6666666666666666	0.0	0.020862017097640927	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.43106856432847623	0.016746403573532735	3	1	0.021578309530177954	0.10540030481821885	False	False	False	0.33333333333333337	0.016746403573532735
DOCK7	DOCK7	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.677619706091435e-25	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6046986721144024	0.2986111260571964	7	3	3.89782358557874e-24	0.23428822380991143	True	False	False	0.6666666666666666	0.2986111260571964
DOCK9	DOCK9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.6666666666666666	0.6666666666666666	0.0	0.9606711027095216	6	12	0.3333333333333333	0.6666666666666666	-0.3333333333333333	0.9667434775654529	0.5844155844155844	0.018781131201041107	7	1	0.968260047294123	1.0	False	False	False	-0.3333333333333333	0.018781131201041107
DOK6	DOK6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.306391738877116e-09	6	12	0.6666666666666666	0.6666666666666666	0.0	0.7404431743695444	0.726027397260274	0.025516797872492766	5	1	5.250457381464005e-09	0.8934908974782608	False	False	False	0.5	0.025516797872492766
DOPEY1	DOPEY1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.6666666666666666	0.6666666666666666	0.0	9.299733450976768e-08	4	8	0.6666666666666666	0.5	0.16666666666666663	0.26489993685483737	0.0	0.1240952315285177	4	1	1.0376091489284265e-07	0.44652159914500644	False	False	False	0.16666666666666663	0.0
DPF3	DPF3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.322727863625617e-29	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.6910299003322259	0.1080079656274113	7	3	1.3661889220018875e-27	0.10540030481821885	True	False	True	0.8333333333333334	0.1080079656274113
DPP10	DPP10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.232844095620676e-22	6	12	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.9987576086591673	0.6388059701492538	0.01038583943551111	5	1	4.307214393923416e-21	1.0	False	False	False	5.551115123125783e-17	0.01038583943551111
DPP6	DPP6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.9311740890688259	0.24880132104530844	7	3	1.3342153707569805e-13	0.10540030481821885	True	False	True	0.8333333333333334	0.24880132104530844
DPY19L3	DPY19L3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.5787234042553191	0.10996894603357656	7	3	2.3936688498484222e-17	0.6827991094190786	False	False	False	0.5	0.10996894603357656
DPYD	DPYD	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.6666666666666666	0.33333333333333337	2.472898010734847e-08	6	12	0.3333333333333333	0.6666666666666666	-0.3333333333333333	0.9667434775654529	0.8621420996818664	0.012506427350018536	6	1	2.9024436067553477e-08	1.0	False	False	False	5.551115123125783e-17	0.012506427350018536
Dpysl2	DPYSL2	morphogenesis_cytoskeleton	shared_structural_executor	high_priority_shared_structural_executor	marker_panel	True	True	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.8433279308481901	0.7435128799733539	7	3	2.3936688498484222e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.7435128799733539
Dpysl3	DPYSL3	morphogenesis_cytoskeleton	shared_structural_executor	moderate_priority_shared_structural_executor	marker_panel	True	True	73	88	1.0	0.6666666666666666	0.33333333333333337	2.5037147369020497e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.17567567567567569	0.5167042304690118	7	3	1.4756949087881918e-20	0.23428822380991143	True	False	False	0.5	0.17567567567567569
DSCAM	DSCAM	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0272635466983916e-08	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.850130890052356	0.03609873554634184	7	1	1.2310136092755866e-08	0.6827991094190786	False	False	False	0.5	0.03609873554634184
DSCAML1	DSCAML1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	0.6666666666666666	0.6666666666666666	0.0	0.5697951870798273	6	12	0.6666666666666666	0.6666666666666666	0.0	0.5197767383185427	0.6646898937484557	0.029723713119656398	7	1	0.5796837527092615	0.6827991094190786	False	False	False	0.0	0.029723713119656398
